f_ID,f_name,f_category,f_energy_kcal,f_fat_g,f_fatty_acids_sat_g,f_fatty_acids_monounsat_g,f_fatty_acids_polyunsat_g,f_cholesterol_mg,f_carbohydrates_g,f_sugars_g,f_starch_g,f_fibres_g,f_protein_g,f_salt_g,f_alcohol_g,f_water_g,f_vit_A_activity_re_µg,f_vit_A_activity_rae_µg,f_retinol_µg,f_beta_carotene_activity_µg,f_beta_carotene_µg,f_vit_B1_mg,f_vit_B2_mg,f_vit_B6_mg,f_vit_B12_µg,f_niacin_mg,f_folate_µg,f_panthotenic_acid_mg,f_vit_c_mg,f_vit_d_µg,f_vit_e_activity_mg,f_potassium_mg,f_sodium_mg,f_chloride_mg,f_calcium_mg,f_magnesium_mg,f_phosphorus_mg,f_iron_mg,f_iodide_µg,f_zinc_mg,f_selenium_µg
352,"Fennel, raw",Vegetables/Fresh vegetables,23,0.3,0.0001,0.0001,0.0001,0.0,2.3,0.1,2.2,3.3,1.1,0.0,0.0,92.2,23.0,12.0,0.0,140.0,140.0,0.04,0.02,0.04,0.0,0.7,55.0,0.15,5.9,0.0,0.08,470.0,15.0,27.0,37.0,12.0,38.0,0.5,5.0,0.3,
1008,"Fennel, steamed (without addition of salt)",Vegetables/Cooked vegetables (incl. cans),22,0.3,0.0,0.0,0.0,0.0,2.2,0.1,2.1,3.1,1.0,0.0,0.0,93.4,21.0,11.0,0.0,126.0,126.0,0.03,0.02,0.03,0.0,0.56,33.0,0.12,4.4,0.0,0.08,400.0,13.0,26.0,35.0,11.0,36.0,0.4,4.8,0.3,
1269,Fermented dough,"Cereal products, pulses and potatoes/Dough",199,0.9,0.1,0.1,0.4,0.0,38.3,0.3,37.7,3.0,7.8,1.2,0.0,50.6,0.0,0.0,0.0,0.0,0.0,0.17,0.06,0.17,0.0,0.71,25.7,0.41,0.0,0.0,0.23,120.0,490.0,750.0,13.0,32.0,110.0,1.5,0.9,1.1,3.5
539,"Feta, cow milk",Milk and dairy products/Fresh cheese and curds;Milk and dairy products/Soft cheese,256,20.7,12.4,4.9,0.9,62.0,1.4,1.4,0.0,0.0,16.0,3.7,0.0,55.3,203.0,196.0,189.0,84.0,84.0,0.04,0.33,0.19,0.88,0.2,49.0,0.46,0.0001,0.3,0.5,150.0,1500.0,0.0001,480.0,20.0,340.0,0.2,0.0001,0.0001,
549,"Feta, ewe-/goat milk",Milk and dairy products/Fresh cheese and curds;Milk and dairy products/Soft cheese,242,18.8,12.1,4.8,0.9,45.0,1.5,0.0,0.0,0.0,16.7,3.3,0.0,58.6,226.0,223.0,220.0,33.0,33.0,0.04,0.55,0.1,0.6,0.2,30.0,0.24,0.0001,0.1,0.49,150.0,1300.0,1900.0,450.0,20.0,360.0,0.2,0.0001,2.0,
387,"Fig, dried",Fruit/Dried fruit,267,1.2,0.1,0.2,0.7,0.0,55.9,55.9,0.0,10.0,3.1,0.3,0.0,27.5,7.0,4.0,0.0,43.0,43.0,0.08,0.08,0.12,0.0,0.65,12.7,0.35,0.5,0.0,0.41,780.0,110.0,43.0,190.0,67.0,75.0,1.4,4.0,0.5,5.6
386,"Fig, fresh",Fruit/Fresh fruit,71,0.5,0.1,0.1,0.2,0.0,13.5,12.2,0.0001,4.1,1.2,0.0,0.0,80.2,17.0,9.0,0.0,102.0,87.0,0.04,0.03,0.06,0.0,0.35,24.5,0.2,3.4,0.0,0.5,230.0,5.0,18.0,57.0,22.0,21.0,0.3,1.5,0.2,1.6
13345,"Fish (average), filet, steamed (without addition of fat and salt)",Fish,146,7.5,1.5,2.4,1.9,59.0,0.0,0.0,0.0,0.0,19.6,0.2,0.0,72.8,161.0,161.0,161.0,0.0,0.0,0.17,0.11,0.46,5.31,6.09,11.6,1.0,0.3,6.5,1.17,360.0,66.0,,29.0,32.0,240.0,0.8,50.0,0.7,
1098,"Fish (average), raw ",Fish/Fresh water fish;Fish/Sea fish,146,6.9,1.4,2.2,1.7,47.0,0.0,0.0,0.0,0.0,20.9,0.2,0.0,72.1,155.0,155.0,155.0,0.0,0.0,0.18,0.13,0.52,5.31,6.96,13.3,1.15,0.3,6.3,1.04,390.0,62.0,,23.0,30.0,230.0,0.8,45.0,0.6,
773,"Fish fingers (sticks), breaded and pre deep fried",Fish/Sea fish,230,11.7,0.9,6.7,3.2,47.0,15.3,0.1,15.1,0.8,15.5,0.6,0.0,56.9,2.0,2.0,2.0,1.0,1.0,0.07,0.04,0.13,0.88,1.43,8.6,0.29,0.0,0.9,1.19,300.0,250.0,610.0,10.0,19.0,150.0,0.5,89.0,0.5,
1168,"Fish fingers/sticks (breaded and pre deep fried), fried in HOLL rapeseed oil",Fish/Sea fish,300,18.6,1.4,11.9,4.1,51.0,16.6,0.1,16.4,0.9,16.0,0.6,0.0,48.1,2.0,2.0,2.0,1.0,1.0,0.06,0.04,0.11,0.86,1.4,7.4,0.25,0.0,0.8,1.61,280.0,230.0,670.0,11.0,19.0,140.0,0.4,97.0,0.5,
1169,"Fish fingers/sticks (breaded and pre deep fried), oven baked (without addition of fat)",Fish/Sea fish,248,12.2,1.0,7.0,3.4,53.0,17.4,0.1,17.2,1.0,16.8,0.6,0.0,52.9,2.0,2.0,2.0,1.0,1.0,0.06,0.04,0.13,0.9,1.35,7.8,0.26,0.0,0.8,1.25,290.0,240.0,700.0,12.0,20.0,150.0,0.4,100.0,0.6,
414,"Fish product, anchovy in oil, drained",Fish/Sea fish,182,8.5,2.9,3.4,1.3,76.0,0.2,0.1,0.0001,0.0,26.4,12.0,0.0,55.1,12.0,12.0,12.0,0.0,0.0,0.04,0.25,0.37,20.9,3.9,16.0,0.63,0.5,1.7,1.16,250.0,4970.0,0.0001,290.0,230.0,280.0,2.7,30.0,1.7,
413,"Fish product, sardine in oil, drained",Fish/Sea fish,215,13.7,2.8,4.7,4.9,72.0,0.0,0.0,0.0,0.0,23.0,1.2,0.0,59.8,33.0,33.0,33.0,0.0,0.0,0.02,0.25,0.21,12.0,6.5,12.0,0.6,0.0001,6.0,0.4,380.0,480.0,0.0001,400.0,37.0,470.0,2.5,26.0,2.3,
760,"Fish, hake, raw",Fish/Sea fish,71,0.3,0.1,0.1,0.1,50.0,0.0,0.0,0.0,0.0,17.0,0.2,0.0,81.5,0.0,0.0,0.0001,0.0,0.0,0.05,0.08,0.18,2.1,2.2,12.0,0.19,1.5,0.0001,0.19,320.0,77.0,240.0,25.0,25.0,190.0,0.7,120.0,0.4,
415,"Fish, plaice, raw",Fish/Sea fish,86,1.9,0.3,0.5,0.5,63.0,0.0,0.0,0.0,0.0,17.1,0.3,0.0,79.7,16.0,16.0,16.0,0.0,0.0,0.21,0.22,0.22,1.5,4.0,11.0,0.8,1.5,3.0,0.8,310.0,100.0,130.0,61.0,22.0,200.0,0.9,53.0,0.5,
754,"Fish, pollock, raw",Fish/Sea fish,80,0.3,0.1,0.1,0.1,71.0,0.0,0.0,0.0,0.0,19.3,0.1,0.0,79.2,4.0,4.0,4.0,0.0,0.0,0.05,0.05,0.18,1.3,2.0,10.0,0.38,0.0,0.8,0.36,440.0,40.0,200.0,8.0,14.0,170.0,0.2,85.0,0.3,
757,"Fish, sardine, raw",Fish/Sea fish,163,9.0,2.6,2.4,2.6,100.0,0.0,0.0,0.0,0.0,20.4,0.3,0.0,69.0,28.0,28.0,28.0,0.0,0.0001,0.01,0.25,0.68,6.0,8.2,4.0,0.8,0.0,11.0,0.29,360.0,110.0,180.0,85.0,28.0,270.0,1.4,32.0,2.9,
755,"Fish, sole, raw",Fish/Sea fish,85,1.1,0.2,0.2,0.4,50.0,0.0,0.0,0.0,0.0,18.7,0.3,0.0,78.5,0.0,0.0,0.0001,0.0,0.0,0.07,0.05,0.31,0.8,3.5,10.0,0.3,2.0,8.0,0.8,350.0,120.0,140.0,29.0,25.0,270.0,0.6,25.0,0.1,
756,"Fish, tuna, raw",Fish/Sea fish,149,6.2,1.8,1.6,2.2,38.0,0.0,0.0,0.0,0.0,23.4,0.1,0.0,69.0,372.0,372.0,372.0,0.0,0.0,0.22,0.12,0.6,6.8,9.0,15.0,0.9,0.0,4.2,1.0,330.0,39.0,140.0,28.0,34.0,200.0,1.1,50.0,0.8,
13461,Fishburger,Prepared dishes/Fast Food,262,11.5,4.9,2.9,3.0,26.0,26.7,3.9,21.8,1.5,12.2,1.1,0.0,46.1,10.0,9.0,8.0,10.0,10.0,0.05,0.01,0.07,0.83,0.63,23.3,0.33,0.5,0.8,2.83,210.0,440.0,650.0,55.0,22.0,140.0,0.5,12.0,0.6,20.0
1185,"Flat white (little milk), no sugar added",Milk and dairy products/Milk and yoghurt beverages;Non-alcoholic beverages/Coffee,16,0.9,0.5,0.2,0.0,3.0,1.2,1.0,0.0,0.1,0.7,0.0,0.0,97.1,10.0,10.0,9.0,4.0,4.0,0.0,0.05,0.01,0.03,0.13,0.9,0.08,0.2,0.0,0.03,54.0,9.2,21.0,32.0,4.8,21.0,0.0,2.1,0.1,
1186,"Flat white (much milk), no sugar added",Milk and dairy products/Milk and yoghurt beverages;Non-alcoholic beverages/Coffee,22,1.2,0.8,0.3,0.1,5.0,1.6,1.4,0.0,0.1,1.0,0.0,0.0,96.1,14.0,14.0,13.0,6.0,6.0,0.01,0.07,0.01,0.05,0.13,1.3,0.11,0.3,0.0,0.04,65.0,13.0,30.0,42.0,5.4,29.0,0.0,3.0,0.1,
1187,"Flat white, no sugar added",Milk and dairy products/Milk and yoghurt beverages;Non-alcoholic beverages/Coffee,19,1.1,0.7,0.3,0.1,4.0,1.4,1.3,0.0,0.1,0.9,0.0,0.0,96.5,13.0,12.0,12.0,5.0,5.0,0.01,0.06,0.01,0.04,0.13,1.2,0.1,0.3,0.0,0.04,61.0,11.0,26.0,38.0,5.1,26.0,0.0,2.6,0.1,
13405,"Flaxseed oil, cold pressed",Fats and oils/Oils,810,90.0,8.6,17.1,60.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,19.0,0.0,226.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.0,0.1,0.0
13351,"Flounder, filet, steamed (without addition of fat and Salt)",Fish/Sea fish,69,0.8,0.2,0.2,0.2,60.0,0.0,0.0,0.0,0.0,15.5,0.4,0.0,83.7,10.0,10.0,10.0,0.0,0.0,0.21,0.18,0.22,1.0,2.98,9.6,0.6,0.8,0.2,0.45,270.0,160.0,140.0,60.0,23.0,200.0,0.3,7.1,0.6,
481,"Flounder, raw",Fish/Sea fish,72,0.7,0.1,0.1,0.2,48.0,0.0,0.0,0.0,0.0,16.5,0.4,0.0,81.4,9.0,9.0,9.0,0.0,0.0,0.22,0.21,0.25,1.0,3.4,11.0,0.68,0.8,0.2,0.36,290.0,150.0,130.0,48.0,22.0,190.0,0.3,6.3,0.5,
1135,Flour (average),"Cereal products, pulses and potatoes/Flour and starch",343,1.4,0.3,0.2,0.8,0.0,67.8,0.4,66.8,4.7,12.4,0.0,0.0,14.8,0.0,0.0,0.0,0.0,0.0,0.25,0.05,0.19,0.0,0.6,19.8,0.56,0.0,0.0,0.42,200.0,3.6,44.0,14.0,45.0,150.0,1.9,1.1,1.4,3.9
1524,"Flour omelette filled with mushrooms, prepared",Prepared dishes/Other savoury dishes,125,6.2,3.1,1.6,0.6,63.0,10.8,1.3,9.2,1.5,5.7,0.6,0.0,76.5,59.0,56.0,53.0,36.0,36.0,0.08,0.22,0.07,0.21,1.85,16.7,1.29,1.8,1.4,0.34,270.0,230.0,380.0,35.0,12.0,110.0,0.9,17.0,0.6,
1525,"Flour omelette filled with vegetables, prepared",Prepared dishes/Other savoury dishes,136,5.1,1.8,1.9,0.7,79.0,16.2,2.6,13.4,1.4,5.8,0.6,0.0,71.7,133.0,84.0,34.0,593.0,593.0,0.07,0.11,0.1,0.29,0.3,24.0,0.59,19.8,0.6,0.6,160.0,240.0,360.0,43.0,11.0,79.0,0.7,11.0,0.5,
1527,"Flour omelette with bacon, prepared",Prepared dishes/Other savoury dishes,188,8.9,3.5,3.4,1.0,102.0,17.3,1.3,15.8,0.8,9.3,1.1,0.0,64.0,51.0,46.0,41.0,60.0,60.0,0.13,0.14,0.06,0.39,0.68,16.0,0.71,5.1,0.8,0.45,150.0,440.0,700.0,46.0,11.0,110.0,0.7,12.0,0.8,
1523,"Flour omelette with cheese, prepared",Prepared dishes/Other savoury dishes,194,8.9,4.4,2.4,0.9,111.0,18.2,1.3,16.8,0.8,10.0,0.9,0.0,62.3,81.0,80.0,78.0,20.0,20.0,0.06,0.17,0.05,0.54,0.13,16.3,0.72,0.2,0.8,0.44,130.0,360.0,550.0,150.0,13.0,160.0,0.7,14.0,1.0,
1526,"Flour omelette with ham, prepared",Prepared dishes/Other savoury dishes,155,5.1,2.1,1.6,0.7,101.0,17.3,1.3,15.8,0.8,9.7,1.0,0.0,67.4,51.0,46.0,41.0,60.0,60.0,0.16,0.15,0.08,0.36,1.0,15.8,0.72,10.6,0.7,0.43,180.0,410.0,620.0,47.0,13.0,130.0,0.7,13.0,0.8,
1695,"Flour omelette with Nutella, prepared",Prepared dishes/Other sweet dishes,258,12.3,4.7,5.1,1.5,84.0,29.1,14.4,14.4,1.4,7.2,0.6,0.0,50.4,38.0,37.0,37.0,6.0,6.0,0.08,0.15,0.05,0.35,0.19,16.1,0.7,0.3,0.6,1.46,180.0,260.0,400.0,70.0,20.0,110.0,0.8,12.0,0.7,
1694,"Flour omelette with sugar and cinnamon, prepared",Prepared dishes/Other sweet dishes,177,5.3,2.2,1.6,0.7,106.0,24.5,6.5,17.9,0.8,7.2,0.8,0.0,62.3,47.0,46.0,46.0,6.0,6.0,0.07,0.13,0.04,0.39,0.12,16.1,0.71,0.3,0.8,0.43,130.0,310.0,470.0,48.0,9.8,94.0,0.7,14.0,0.6,7.3
1522,"Flour omelette, prepared",Prepared dishes/Other savoury dishes,165,5.6,2.3,1.7,0.8,112.0,20.4,1.4,18.8,0.9,7.6,0.8,0.0,65.7,49.0,49.0,48.0,7.0,7.0,0.07,0.14,0.04,0.41,0.12,16.9,0.74,0.3,0.8,0.45,130.0,330.0,500.0,50.0,10.0,99.0,0.7,14.0,0.6,7.7
1136,"Flour, white and semi-white (average)","Cereal products, pulses and potatoes/Flour and starch",344,1.3,0.3,0.2,0.7,0.0,68.9,0.4,67.9,3.8,12.2,0.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,0.21,0.04,0.16,0.0,0.51,16.0,0.48,0.0,0.0,0.29,180.0,2.1,45.0,11.0,33.0,120.0,1.5,0.9,1.1,3.5
1475,"Fondue moitié-moitié, prepared",Prepared dishes/Other savoury dishes,291,20.8,12.5,4.9,1.0,62.0,1.0,0.0,0.9,0.0,16.7,1.0,4.7,56.5,278.0,271.0,263.0,91.0,91.0,0.01,0.23,0.07,0.95,0.14,7.5,0.25,0.1,0.4,0.39,92.0,400.0,550.0,520.0,23.0,360.0,0.4,16.0,2.4,
1476,"Fondue without alcohol, prepared",Prepared dishes/Other savoury dishes,283,21.5,13.4,5.2,1.0,55.0,1.6,1.0,0.6,0.0,18.7,0.3,1.2,56.6,203.0,194.0,185.0,111.0,111.0,0.0,0.19,0.07,0.99,0.12,3.1,0.18,0.0,0.3,0.23,100.0,110.0,180.0,680.0,22.0,410.0,0.5,17.0,3.2,
797,"Fondue, prepared",Prepared dishes/Other savoury dishes,315,22.4,13.9,5.4,1.0,58.0,1.0,0.1,0.9,0.0,19.6,0.3,4.4,52.2,210.0,201.0,192.0,107.0,107.0,0.01,0.2,0.07,1.06,0.15,3.8,0.17,0.5,0.3,0.24,88.0,120.0,190.0,710.0,24.0,430.0,0.4,17.0,3.3,
10450,"French fries (baked in the oven), unsalted","Cereal products, pulses and potatoes/Potatoes",232,9.1,0.7,6.6,1.2,0.0,33.0,1.6,31.3,2.5,3.3,0.0,0.0,52.1,2.0,1.0,0.0,9.0,9.0,0.28,0.03,0.69,0.0,0.82,41.6,0.58,22.2,0.0,2.82,590.0,16.0,110.0,9.5,27.0,61.0,0.6,5.2,0.4,
10449,"French fries (deep fried in HO sunflower oil), unsalted","Cereal products, pulses and potatoes/Potatoes",286,15.4,1.1,11.3,2.1,0.0,32.4,1.6,30.8,2.5,3.2,0.0,0.0,46.5,2.0,1.0,0.0,8.0,8.0,0.25,0.03,0.7,0.0,0.81,39.8,0.57,21.4,0.0,1.3,580.0,15.0,100.0,9.4,26.0,60.0,0.6,5.1,0.4,
818,"French fries for oven, deep-frozen","Cereal products, pulses and potatoes/Potatoes",127,5.0,0.4,3.6,0.7,0.0,18.1,0.9,17.2,1.4,1.8,0.0,0.0,73.7,1.0,1.0,0.0,5.0,5.0,0.17,0.02,0.42,0.0,0.48,28.6,0.35,12.9,0.0,1.55,320.0,8.6,59.0,5.2,15.0,34.0,0.3,2.9,0.2,
1503,"French omelette with bacon, prepared",Prepared dishes/Other savoury dishes,175,13.4,4.8,5.1,1.6,268.0,1.3,1.3,0.0,0.1,12.5,0.7,0.0,72.8,108.0,100.0,93.0,87.0,87.0,0.14,0.25,0.09,0.98,0.62,37.3,1.57,5.5,2.0,1.0,180.0,280.0,430.0,64.0,14.0,180.0,1.4,30.0,1.3,19.0
1502,"French omelette with cheese, prepared",Prepared dishes/Other savoury dishes,192,14.5,6.4,4.4,1.5,275.0,1.2,1.2,0.0,0.1,14.0,1.0,0.0,70.1,157.0,148.0,140.0,106.0,106.0,0.07,0.29,0.09,1.17,0.11,38.4,1.56,2.0,2.0,1.01,160.0,380.0,540.0,210.0,17.0,260.0,1.4,32.0,1.7,
1501,"French omelette with ham, prepared",Prepared dishes/Other savoury dishes,143,9.6,3.3,3.3,1.3,266.0,1.3,1.3,0.0,0.1,12.8,1.0,0.0,76.2,107.0,100.0,92.0,87.0,87.0,0.16,0.26,0.11,0.94,0.94,37.0,1.57,10.8,1.9,0.98,210.0,420.0,600.0,65.0,15.0,210.0,1.5,31.0,1.3,18.0
1500,"French omelette, prepared",Prepared dishes/Other savoury dishes,151,11.1,3.8,3.8,1.5,310.0,1.4,1.4,0.0,0.0,11.4,0.8,0.0,76.1,111.0,111.0,110.0,9.0,9.0,0.08,0.26,0.07,1.11,0.07,41.5,1.76,0.2,2.3,1.1,170.0,340.0,470.0,70.0,13.0,190.0,1.5,36.0,1.1,20.0
1504,"French pizza from Alsace, baked","Prepared dishes/Cakes, pies and gratins",254,13.8,6.7,4.8,1.0,33.0,22.9,2.3,20.3,1.4,9.0,1.0,0.0,53.2,55.0,53.0,51.0,21.0,21.0,0.13,0.09,0.08,0.16,0.93,9.3,0.28,5.3,0.2,0.75,140.0,410.0,710.0,87.0,13.0,100.0,0.4,4.5,0.9,
1515,French toast unsweetened,Prepared dishes/Other sweet dishes,222,9.9,5.1,2.6,0.9,104.0,24.5,1.7,22.5,1.2,8.0,0.9,0.0,56.7,81.0,79.0,78.0,17.0,17.0,0.06,0.14,0.05,0.3,0.24,19.5,0.66,0.2,0.7,0.49,140.0,370.0,620.0,56.0,13.0,100.0,0.7,12.0,0.6,6.4
1120,"Fruit (average), dried",Fruit/Dried fruit,278,1.1,0.3,0.3,0.3,0.0,60.5,51.8,2.4,8.2,2.5,0.1,0.0,27.7,107.0,53.0,0.0,639.0,639.0,0.06,0.07,0.22,0.0,1.2,30.4,0.4,5.1,0.0,1.89,810.0,23.0,53.0,70.0,53.0,75.0,1.4,3.9,0.4,
775,"Fruit cocktail, in syrup, canned, drained",Fruit/Cooked fruit (incl. cans),77,0.2,0.0,0.0,0.1,0.0,17.3,16.2,0.0,1.8,0.6,0.0,0.0,80.1,10.0,5.0,0.0,61.0,61.0,0.01,0.02,0.02,0.0,0.32,4.5,0.11,4.1,0.0,0.57,100.0,1.0,26.0,8.2,7.4,15.0,0.1,1.8,0.1,1.0
777,"Fruit cocktail, with sweetener, canned, drained",Fruit/Cooked fruit (incl. cans),47,0.2,0.0,0.0,0.1,0.0,9.5,8.4,0.0,2.0,0.7,0.0,0.0,87.6,11.0,5.0,0.0,66.0,66.0,0.02,0.02,0.02,0.0,0.35,4.8,0.12,4.4,0.0,0.62,110.0,1.0,28.0,8.7,8.0,16.0,0.2,2.0,0.1,1.1
1130,"Fruit juice (average), no sugar added",Fruit/Fruit juices;Non-alcoholic beverages/Fruit and vegetable juices,52,0.1,0.0,0.0,0.0,0.0,12.3,11.6,0.0,0.2,0.4,0.0,0.0,87.1,2.0,1.0,0.0,14.0,14.0,0.03,0.02,0.05,0.0,0.2,12.6,0.09,12.1,0.0,0.38,120.0,6.0,18.0,7.7,7.4,12.0,0.3,0.7,0.1,1.2
1131,"Fruit juice diluted (average, 60% juice - 40% water), no sugar added",Non-alcoholic beverages/Fruit and vegetable juices,31,0.1,0.0,0.0,0.0,0.0,7.4,6.9,0.0,0.1,0.2,0.0,0.0,92.3,1.0,1.0,0.0,8.0,8.0,0.02,0.01,0.03,0.0,0.12,7.5,0.06,7.3,0.0,0.23,74.0,4.0,11.0,7.4,4.8,7.0,0.2,0.4,0.0,
10456,Fruit pie (average),"Sweets/Cakes and tarts;Prepared dishes/Cakes, pies and gratins",166,8.4,3.7,3.1,1.0,19.0,18.3,8.0,9.6,2.6,3.0,0.2,0.0,67.9,44.0,32.0,21.0,137.0,137.0,0.04,0.05,0.04,0.07,0.25,7.3,0.32,7.3,0.1,1.28,170.0,80.0,140.0,32.0,13.0,46.0,0.4,3.0,0.3,0.1
10454,Fruit pie with cake dough (average),"Sweets/Cakes and tarts;Prepared dishes/Cakes, pies and gratins",142,6.6,2.8,2.6,0.8,18.0,16.6,6.9,9.0,2.2,3.0,0.2,0.0,71.7,39.0,23.0,8.0,182.0,182.0,0.04,0.05,0.05,0.08,0.23,6.0,0.29,4.9,0.1,1.09,160.0,89.0,160.0,33.0,13.0,48.0,0.4,3.5,0.3,
10453,Fruit pie with puff pastry (average),"Sweets/Cakes and tarts;Prepared dishes/Cakes, pies and gratins",140,6.8,2.8,2.7,0.8,18.0,15.9,6.9,8.3,2.1,2.8,0.3,0.0,72.5,39.0,23.0,8.0,182.0,182.0,0.04,0.05,0.03,0.08,0.23,6.1,0.28,4.9,0.1,1.13,160.0,110.0,180.0,32.0,10.0,39.0,0.3,3.5,0.2,
